day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;97400;STARFRUIT;4986;27;;;;;4993;27;;;;;4989.5;-45388.1171875
-2;97500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;97500;STARFRUIT;4988;3;4987;24;;;4993;2;4994;22;;;4990.5;-45446.25
-2;97600;STARFRUIT;4988;31;;;;;4993;7;4995;31;;;4990.5;-45434.53125
-2;97600;AMETHYSTS;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;0.0
-2;97700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;97700;STARFRUIT;4988;22;;;;;4993;2;4995;22;;;4990.5;-45497.8359375
-2;97800;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;0.0
-2;97800;STARFRUIT;4988;27;;;;;4993;1;4995;27;;;4990.5;-45509.89453125
-2;97900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;97900;STARFRUIT;4988;25;;;;;4995;26;;;;;4991.5;-45518.5078125
-2;98000;STARFRUIT;4988;24;;;;;4995;24;;;;;4991.5;-45586.6875
-2;98000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;98100;AMETHYSTS;9996;1;9995;28;;;9998;1;10002;2;10004;1;9997.0;0.0
-2;98100;STARFRUIT;4988;29;;;;;4995;29;;;;;4991.5;-45658.625
-2;98200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;98200;STARFRUIT;4989;1;4988;25;;;4995;26;;;;;4992.0;-45722.0703125
-2;98300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;98300;STARFRUIT;4992;2;4989;2;4988;29;4995;29;;;;;4993.5;-45737.5625
-2;98400;STARFRUIT;4987;30;;;;;4992;7;4994;30;;;4989.5;-45749.3828125
-2;98400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;98500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;98500;STARFRUIT;4987;31;;;;;4994;31;;;;;4990.5;-45820.54296875
-2;98600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;98600;STARFRUIT;4987;28;;;;;4994;28;;;;;4990.5;-45895.1953125
-2;98700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;98700;STARFRUIT;4987;29;;;;;4994;29;;;;;4990.5;-45960.90625
-2;98800;STARFRUIT;4993;1;4988;1;4987;23;4994;24;;;;;4993.5;-46023.578125
-2;98800;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;0.0
-2;98900;STARFRUIT;4987;26;;;;;4994;26;;;;;4990.5;-46033.375
-2;98900;AMETHYSTS;9998;10;9995;26;;;10005;26;;;;;10001.5;0.0
-2;99000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;99000;STARFRUIT;4987;25;;;;;4992;4;4994;26;;;4989.5;-46105.078125
-2;99100;STARFRUIT;4988;6;4987;25;;;4994;25;;;;;4991.0;-46114.3671875
-2;99100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;99200;STARFRUIT;4988;5;4987;22;;;4994;22;;;;;4991.0;-46178.7578125
-2;99200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;99300;STARFRUIT;4993;1;4987;27;;;4994;27;;;;;4993.5;-46205.3671875
-2;99300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;99400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;99400;STARFRUIT;4988;26;;;;;4995;26;;;;;4991.5;-46205.6328125
-2;99500;STARFRUIT;4988;24;;;;;4995;24;;;;;4991.5;-46273.61328125
-2;99500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;99600;STARFRUIT;4989;4;4988;28;;;4995;28;;;;;4992.0;-46352.5625
-2;99600;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;0.0
-2;99700;STARFRUIT;4987;30;;;;;4994;30;;;;;4990.5;-46370.484375
-2;99700;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;99800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;99800;STARFRUIT;4988;28;;;;;4994;1;4995;27;;;4991.0;-46440.46484375
-2;99900;STARFRUIT;4987;28;;;;;4994;29;;;;;4990.5;-46456.53125
-2;99900;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-2;100000;STARFRUIT;4987;24;;;;;4992;5;4994;24;;;4989.5;-46530.65625
-2;100000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;100100;STARFRUIT;4987;29;;;;;4994;29;;;;;4990.5;-46594.87109375
-2;100100;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-2;100200;AMETHYSTS;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-2;100200;STARFRUIT;4986;23;;;;;4991;1;4992;1;4993;22;4988.5;-46690.0703125
-2;100300;STARFRUIT;4986;1;4985;30;;;4992;31;;;;;4989.0;-46752.03125
-2;100300;AMETHYSTS;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-2;100400;STARFRUIT;4986;30;;;;;4993;30;;;;;4989.5;-46805.0703125
-2;100400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;100500;STARFRUIT;4986;22;;;;;4993;22;;;;;4989.5;-46872.54296875
-2;100500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;100600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;100600;STARFRUIT;4986;29;;;;;4991;1;4992;1;4993;28;4988.5;-46950.1640625
-2;100700;STARFRUIT;4986;31;;;;;4993;31;;;;;4989.5;-47010.62890625
-2;100700;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-2;100800;STARFRUIT;4987;7;4986;28;;;4993;28;;;;;4990.0;-47079.078125
-2;100800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;100900;STARFRUIT;4987;27;;;;;4988;8;4994;27;;;4987.5;-47090.07421875
-2;100900;AMETHYSTS;9998;10;9995;27;;;10005;27;;;;;10001.5;0.0
-2;101000;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-2;101000;STARFRUIT;4988;1;4987;30;;;4994;30;;;;;4991.0;-47119.41796875
-2;101100;STARFRUIT;4987;5;4986;21;;;4993;22;;;;;4990.0;-47175.375
-2;101100;AMETHYSTS;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;101200;STARFRUIT;4986;26;;;;;4987;1;4993;26;;;4986.5;-47192.859375
-2;101200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;101300;STARFRUIT;4987;1;4986;26;;;4993;27;;;;;4990.0;-47249.11328125
-2;101300;AMETHYSTS;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;0.0
-2;101400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;101400;STARFRUIT;4986;22;;;;;4991;5;4993;22;;;4988.5;-47310.5
-2;101500;STARFRUIT;4989;5;4987;2;4986;20;4993;22;;;;;4991.0;-47386.125
-2;101500;AMETHYSTS;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;0.0
-2;101600;STARFRUIT;4986;27;;;;;4987;1;4988;5;4993;27;4986.5;-47451.6015625
-2;101600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;101700;STARFRUIT;4985;27;;;;;4992;27;;;;;4988.5;-47518.0390625
-2;101700;AMETHYSTS;9998;1;9995;27;;;10005;27;;;;;10001.5;0.0
-2;101800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;101800;STARFRUIT;4985;26;;;;;4992;26;;;;;4988.5;-47583.984375
-2;101900;STARFRUIT;4985;23;;;;;4990;6;4991;2;4992;21;4987.5;-47658.81640625
-2;101900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;102000;STARFRUIT;4985;1;4984;29;;;4991;30;;;;;4988.0;-47675.4140625
-2;102000;AMETHYSTS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
-2;102100;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;-47727.625
-2;102100;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;102200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;102200;STARFRUIT;4984;30;;;;;4989;7;4991;30;;;4986.5;-47798.25390625
-2;102300;STARFRUIT;4988;4;4985;25;;;4991;1;4992;24;;;4989.5;-47808.43359375
-2;102300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;102400;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;-47813.33984375
-2;102400;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;102500;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;-47879.484375
-2;102500;AMETHYSTS;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;0.0
-2;102600;AMETHYSTS;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-2;102600;STARFRUIT;4985;25;;;;;4991;2;4992;23;;;4988.0;-47892.265625
-2;102700;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;-47953.85546875
-2;102700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;102800;STARFRUIT;4984;28;;;;;4991;28;;;;;4987.5;-48042.546875
-2;102800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;102900;STARFRUIT;4988;4;4984;4;4983;28;4990;28;;;;;4989.0;-48112.8984375
-2;102900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;103000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;103000;STARFRUIT;4984;1;4983;30;;;4988;4;4990;31;;;4986.0;-48166.5546875
-2;103100;STARFRUIT;4989;1;4984;27;;;4990;1;4991;26;;;4989.5;-48164.9375
-2;103100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;103200;STARFRUIT;4985;6;4984;27;;;4991;27;;;;;4988.0;-48164.0078125
-2;103200;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;0.0
-2;103300;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;103300;STARFRUIT;4984;9;4983;25;;;4990;26;;;;;4987.0;-48187.5703125
-2;103400;STARFRUIT;4984;31;;;;;4987;5;4991;32;;;4985.5;-48225.98828125
-2;103400;AMETHYSTS;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;0.0
-2;103500;STARFRUIT;4985;9;4984;27;;;4991;28;;;;;4988.0;-48259.35546875
-2;103500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;103600;STARFRUIT;4985;2;4984;25;;;4991;27;;;;;4988.0;-48320.4921875
-2;103600;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;103700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;103700;STARFRUIT;4985;1;4984;24;;;4991;25;;;;;4988.0;-48343.5703125
-2;103800;STARFRUIT;4984;26;;;;;4989;7;4991;26;;;4986.5;-48367.75
-2;103800;AMETHYSTS;9998;5;9995;26;;;10005;26;;;;;10001.5;0.0
-2;103900;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;-48426.69921875
-2;103900;AMETHYSTS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;0.0
-2;104000;STARFRUIT;4989;1;4983;27;;;4990;27;;;;;4989.5;-48512.671875
-2;104000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;104100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;104100;STARFRUIT;4984;1;4983;27;;;4990;28;;;;;4987.0;-48508.734375
-2;104200;STARFRUIT;4984;23;;;;;4989;7;4990;1;4991;23;4986.5;-48509.4375
-2;104200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;104300;STARFRUIT;4984;21;;;;;4991;22;;;;;4987.5;-48571.78515625
-2;104300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;104400;STARFRUIT;4985;1;4984;28;;;4991;29;;;;;4988.0;-48635.2265625
-2;104400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;104500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;104500;STARFRUIT;4984;26;;;;;4991;26;;;;;4987.5;-48643.875
-2;104600;STARFRUIT;4985;3;4984;25;;;4991;27;;;;;4988.0;-48717.0859375
-2;104600;AMETHYSTS;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;0.0
-2;104700;STARFRUIT;4986;1;4985;31;;;4991;1;4992;30;;;4988.5;-48772.8125
-2;104700;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-2;104800;STARFRUIT;4986;6;4985;28;;;4992;28;;;;;4989.0;-48776.1484375
-2;104800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;104900;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;104900;STARFRUIT;4985;26;;;;;4990;4;4991;2;4992;24;4987.5;-48796.171875
-2;105000;STARFRUIT;4985;21;;;;;4992;21;;;;;4988.5;-48845.5625
-2;105000;AMETHYSTS;9995;21;;;;;10002;2;10005;21;;;9998.5;0.0
-2;105100;STARFRUIT;4986;10;4985;30;;;4992;32;;;;;4989.0;-48911.7421875
-2;105100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;105200;STARFRUIT;4990;7;4985;26;;;4992;26;;;;;4991.0;-48953.2109375
-2;105200;AMETHYSTS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-2;105300;AMETHYSTS;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;0.0
-2;105300;STARFRUIT;4991;1;4985;27;;;4992;27;;;;;4991.5;-48978.171875
-2;105400;STARFRUIT;4986;6;4985;24;;;4992;24;;;;;4989.0;-48998.78125
-2;105400;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;0.0
-2;105500;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;0.0
-2;105500;STARFRUIT;4986;28;;;;;4991;2;4993;28;;;4988.5;-49005.453125
-2;105600;AMETHYSTS;9998;8;9995;30;;;10005;30;;;;;10001.5;0.0
-2;105600;STARFRUIT;4992;1;4986;30;;;4993;30;;;;;4992.5;-49057.859375
-2;105700;AMETHYSTS;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
-2;105700;STARFRUIT;4991;1;4986;29;;;4993;29;;;;;4992.0;-49119.171875
-2;105800;STARFRUIT;4991;7;4986;28;;;4992;2;4993;26;;;4991.5;-49129.4140625
-2;105800;AMETHYSTS;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
-2;105900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;105900;STARFRUIT;4985;24;;;;;4992;24;;;;;4988.5;-49125.04296875
-2;106000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;106000;STARFRUIT;4984;22;;;;;4986;4;4991;22;;;4985.0;-49200.609375
-2;106100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;106100;STARFRUIT;4985;2;4984;22;;;4989;7;4991;24;;;4987.0;-49219.58984375
-2;106200;STARFRUIT;4985;2;4984;21;;;4991;23;;;;;4988.0;-49233.32421875
-2;106200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;106300;AMETHYSTS;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;0.0
-2;106300;STARFRUIT;4985;4;4984;28;;;4987;4;4991;28;;;4986.0;-49281.203125
-2;106400;AMETHYSTS;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;0.0
-2;106400;STARFRUIT;4984;1;4983;22;;;4986;6;4988;8;4990;23;4985.0;-49299.703125
-2;106500;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;106500;STARFRUIT;4983;20;;;;;4988;4;4990;20;;;4985.5;-49301.8828125
-2;106600;STARFRUIT;4983;30;;;;;4988;6;4990;30;;;4985.5;-49373.53125
-2;106600;AMETHYSTS;9995;30;;;;;9998;4;10005;30;;;9996.5;0.0
-2;106700;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;0.0
-2;106700;STARFRUIT;4983;2;4982;28;;;4989;30;;;;;4986.0;-49389.43359375
-2;106800;AMETHYSTS;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;0.0
-2;106800;STARFRUIT;4984;2;4983;31;;;4989;1;4990;30;;;4986.5;-49436.3515625
-2;106900;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;106900;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;-49442.6328125
-2;107000;STARFRUIT;4983;26;;;;;4984;2;4989;1;4990;25;4983.5;-49506.85546875
-2;107000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-2;107100;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
-2;107100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;-49511.3125
-2;107200;AMETHYSTS;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-2;107200;STARFRUIT;4983;25;;;;;4988;2;4989;1;4990;24;4985.5;-49588.71875
-2;107300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;107300;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;-49646.80078125
-2;107400;STARFRUIT;4984;6;4983;25;;;4990;25;;;;;4987.0;-49722.6953125
-2;107400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;107500;AMETHYSTS;9995;25;;;;;10002;5;10005;25;;;9998.5;0.0
-2;107500;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;-49740.7421875
-2;107600;AMETHYSTS;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-2;107600;STARFRUIT;4983;31;;;;;4988;4;4990;31;;;4985.5;-49808.30859375
-2;107700;STARFRUIT;4983;24;;;;;4990;24;;;;;4986.5;-49836.00390625
-2;107700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;107800;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;-49903.984375
-2;107800;AMETHYSTS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;0.0
-2;107900;STARFRUIT;4983;29;;;;;4989;1;4990;28;;;4986.0;-49977.58984375
-2;107900;AMETHYSTS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;0.0
-2;108000;AMETHYSTS;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;0.0
-2;108000;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-49993.5078125
-2;108100;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;-50065.421875
-2;108100;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-2;108200;STARFRUIT;4982;31;;;;;4987;1;4988;2;4989;29;4984.5;-50133.90625
-2;108200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;108300;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;-50138.68359375
-2;108300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;108400;AMETHYSTS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;0.0
-2;108400;STARFRUIT;4987;1;4982;26;;;4989;26;;;;;4988.0;-50211.984375
-2;108500;STARFRUIT;4982;25;;;;;4983;1;4989;25;;;4982.5;-50209.59375
-2;108500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;108600;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-50274.33984375
-2;108600;AMETHYSTS;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;0.0
-2;108700;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;-50340.1484375
-2;108700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;108800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;108800;STARFRUIT;4982;20;;;;;4989;20;;;;;4985.5;-50414.24609375
-2;108900;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;-50482.765625
-2;108900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;109000;STARFRUIT;4983;4;4982;20;;;4989;20;;;;;4986.0;-50554.60546875
-2;109000;AMETHYSTS;9995;20;;;;;10002;2;10005;20;;;9998.5;0.0
-2;109100;STARFRUIT;4983;27;;;;;4988;5;4989;1;4990;27;4985.5;-50610.421875
-2;109100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;109200;AMETHYSTS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;0.0
-2;109200;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;-50673.5234375
-2;109300;STARFRUIT;4983;1;4982;21;;;4989;21;;;;;4986.0;-50745.640625
-2;109300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;109400;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;-50744.3203125
-2;109400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;109500;STARFRUIT;4983;5;4982;28;;;4989;30;;;;;4986.0;-50819.07421875
-2;109500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;109600;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
-2;109600;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;-50870.046875
-2;109700;STARFRUIT;4983;27;;;;;4984;1;4990;27;;;4983.5;-50939.32421875
-2;109700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;109800;STARFRUIT;4983;24;;;;;4989;2;4990;22;;;4986.0;-50940.83984375
-2;109800;AMETHYSTS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;0.0
-2;109900;STARFRUIT;4983;27;;;;;4990;27;;;;;4986.5;-50949.96875
-2;109900;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;0.0
-2;110000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;110000;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;-51038.046875
-2;110100;STARFRUIT;4982;23;;;;;4989;24;;;;;4985.5;-51106.36328125
-2;110100;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;110200;STARFRUIT;4983;20;;;;;4988;3;4990;20;;;4985.5;-51161.1953125
-2;110200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;110300;STARFRUIT;4983;22;;;;;4989;2;4990;20;;;4986.0;-51225.625
-2;110300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;110400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;110400;STARFRUIT;4983;30;;;;;4984;7;4990;30;;;4983.5;-51237.22265625
-2;110500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;-51228.5390625
-2;110500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;110600;STARFRUIT;4988;1;4982;28;;;4989;28;;;;;4988.5;-51307.91796875
-2;110600;AMETHYSTS;10002;8;9995;28;;;10005;28;;;;;10003.5;0.0
-2;110700;STARFRUIT;4986;3;4982;26;;;4989;26;;;;;4987.5;-51332.875
-2;110700;AMETHYSTS;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
-2;110800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;110800;STARFRUIT;4981;30;;;;;4988;30;;;;;4984.5;-51345.703125
-2;110900;STARFRUIT;4981;24;;;;;4988;24;;;;;4984.5;-51420.3828125
-2;110900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;111000;STARFRUIT;4987;1;4981;24;;;4988;24;;;;;4987.5;-51488.6875
-2;111000;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
-2;111100;STARFRUIT;4982;2;4981;25;;;4988;27;;;;;4985.0;-51491.328125
-2;111100;AMETHYSTS;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;0.0
-2;111200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;111200;STARFRUIT;4982;22;;;;;4987;1;4989;22;;;4984.5;-51491.2578125
-2;111300;STARFRUIT;4983;1;4982;30;;;4988;1;4989;29;;;4985.5;-51553.7734375
-2;111300;AMETHYSTS;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;0.0
-2;111400;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;-51558.69921875
-2;111400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;111500;STARFRUIT;4987;1;4983;6;4982;22;4989;22;;;;;4988.0;-51629.46875
-2;111500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;111600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;111600;STARFRUIT;4983;7;4982;32;;;4989;32;;;;;4986.0;-51627.625
-2;111700;STARFRUIT;4982;2;4981;22;;;4988;22;;;;;4985.0;-51664.5
-2;111700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;111800;STARFRUIT;4982;6;4981;22;;;4988;22;;;;;4985.0;-51699.8984375
-2;111800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;111900;STARFRUIT;4981;22;;;;;4988;22;;;;;4984.5;-51716.4296875
-2;111900;AMETHYSTS;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;0.0
-2;112000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;112000;STARFRUIT;4981;26;;;;;4985;4;4987;26;;;4983.0;-51788.96875
-2;112100;STARFRUIT;4981;22;;;;;4987;2;4988;20;;;4984.0;-51810.6640625
